Price,Airline_encoded,Source_encoded,Additional_Info_encoded,Destination_encoded,Total_Stops_encoded,Month,Day,Dep_Hour,dep_day_encoded,DayOfWeek_encoded,Dep_Day_encoded,Duration_Minutes,Route1_encoded,Route2_encoded,Route3_encoded,Route4_encoded,Route5_encoded,Route6_encoded
4239,2,0,8,2,0.0,4,9,20,1,5,1,165,0,13,29,13,5,1
4148,3,3,8,0,0.0,3,12,20,1,5,1,160,2,5,29,13,5,1
3971,8,0,8,2,0.0,5,24,21,3,0,3,175,0,13,29,13,5,1
5192,0,3,8,0,2.0,5,6,7,2,1,2,955,2,14,3,13,5,1
9483,4,2,8,1,1.0,4,9,13,0,5,0,1390,3,0,4,5,5,1
18804,4,2,8,1,1.0,6,3,11,2,1,2,440,3,29,4,5,5,1
5201,1,2,8,1,0.0,6,18,5,2,5,2,170,3,10,29,13,5,1
16079,4,2,8,1,2.0,5,27,11,2,1,2,450,3,7,6,13,5,1
7229,4,0,5,2,0.0,6,15,19,1,2,1,180,0,13,29,13,5,1
6795,6,2,8,1,2.0,5,27,17,1,1,1,465,3,7,6,13,5,1
10953,4,3,8,0,2.0,5,9,9,2,4,2,1520,2,14,3,13,5,1
15965,6,2,8,1,1.0,6,24,15,0,1,0,625,3,21,4,5,5,1
9968,1,2,8,1,1.0,4,9,12,0,5,0,1820,3,29,4,5,5,1
4804,3,3,8,0,0.0,6,6,22,3,4,3,155,2,5,29,13,5,1
16079,4,2,8,1,2.0,5,27,10,2,1,2,540,3,7,6,13,5,1
11507,4,2,5,1,1.0,6,12,21,3,6,3,910,3,21,4,5,5,1
11542,1,3,8,0,1.0,6,9,9,2,3,2,1700,2,7,7,3,5,1
7229,4,0,8,2,0.0,4,24,17,1,6,1,180,0,13,29,13,5,1
4544,4,0,5,2,0.0,4,27,6,2,2,2,165,0,13,29,13,5,1
6496,3,2,8,1,2.0,5,15,5,2,6,2,295,3,6,6,13,5,1
4804,3,3,8,0,0.0,6,15,21,3,2,3,160,2,5,29,13,5,1
13439,1,0,8,5,2.0,3,1,11,2,0,2,1330,0,9,8,13,5,1
6540,4,2,5,1,2.0,3,27,18,1,6,1,610,3,7,6,13,5,1
4591,3,0,8,2,0.0,6,1,23,3,2,3,170,0,13,29,13,5,1
4437,3,0,8,5,2.0,3,18,16,1,1,1,260,0,20,8,13,5,1
6151,0,2,8,1,2.0,3,21,20,1,4,1,660,3,6,6,13,5,1
7754,4,0,5,2,0.0,6,21,17,1,0,1,180,0,13,29,13,5,1
10262,4,2,5,1,2.0,6,24,14,0,1,0,1355,3,7,6,13,5,1
8016,4,0,8,2,0.0,6,9,18,1,3,1,185,0,13,29,13,5,1
4781,8,3,7,0,0.0,3,24,6,2,3,2,160,2,5,29,13,5,1
4668,10,0,8,2,0.0,6,27,11,2,4,2,170,0,13,29,13,5,1
14594,1,0,8,5,2.0,3,6,11,2,6,2,1265,0,33,8,13,5,1
14231,4,3,8,0,2.0,3,24,16,1,3,1,710,2,7,3,13,5,1
8425,1,2,8,1,2.0,5,15,5,2,6,2,1535,3,40,6,13,5,1
9646,6,2,8,1,2.0,6,12,7,2,6,2,925,3,20,6,13,5,1
7295,3,1,8,4,0.0,3,3,14,0,3,0,145,4,8,29,13,5,1
5162,0,3,8,0,2.0,4,9,6,2,5,2,220,2,2,3,13,5,1
6860,3,0,8,5,0.0,3,9,18,1,2,1,175,0,13,29,13,5,1
6216,10,2,8,1,0.0,4,15,6,2,1,2,190,3,10,29,13,5,1
5192,0,3,8,0,2.0,5,24,7,2,0,2,710,2,14,3,13,5,1
4823,3,0,8,2,0.0,4,9,20,1,5,1,170,0,13,29,13,5,1
3919,8,0,7,2,0.0,4,3,9,2,6,2,170,0,13,29,13,5,1
2754,3,4,8,3,0.0,6,3,19,1,1,1,90,1,19,29,13,5,1
9315,6,2,8,1,2.0,5,9,7,2,4,2,690,3,7,6,13,5,1
11667,6,2,8,1,2.0,3,27,10,2,6,2,530,3,7,6,13,5,1
6224,4,3,5,0,2.0,6,12,8,2,6,2,1215,2,7,3,13,5,1
13349,1,3,8,0,1.0,3,24,9,2,3,2,1210,2,7,11,3,5,1
11087,4,0,5,5,2.0,3,18,16,1,1,1,965,0,7,8,13,5,1
15603,6,2,8,1,2.0,3,6,13,0,6,0,755,3,7,6,13,5,1
15129,4,2,8,1,1.0,5,9,19,1,4,1,1025,3,28,4,5,5,1
4823,3,0,8,2,0.0,4,9,16,1,5,1,180,0,13,29,13,5,1
8452,10,3,8,0,2.0,5,1,7,2,6,2,930,2,14,3,13,5,1
12524,6,2,8,1,2.0,6,6,7,2,4,2,690,3,7,6,13,5,1
3384,8,1,8,4,0.0,3,27,17,1,6,1,140,4,8,29,13,5,1
10262,4,2,5,1,2.0,6,1,19,1,2,1,1425,3,7,6,13,5,1
1965,8,4,7,3,0.0,6,18,13,0,5,0,90,1,19,29,13,5,1
4804,3,3,8,0,0.0,5,18,22,3,2,3,155,2,5,29,13,5,1
16079,4,2,8,1,2.0,5,27,18,1,1,1,1485,3,7,6,13,5,1
13292,4,2,8,1,1.0,6,1,21,3,2,3,1295,3,21,4,5,5,1
6751,0,2,8,1,2.0,5,9,7,2,4,2,330,3,6,6,13,5,1
8669,1,2,8,1,2.0,5,15,7,2,6,2,735,3,7,6,13,5,1
14871,3,2,8,1,2.0,3,3,17,1,3,1,485,3,7,6,13,5,1
12898,4,2,5,1,2.0,5,21,14,0,5,0,300,3,7,6,13,5,1
3919,8,0,7,2,0.0,6,6,9,2,4,2,170,0,13,29,13,5,1
36983,6,2,8,1,2.0,3,1,12,0,0,0,385,3,7,6,13,5,1
3597,3,1,8,4,0.0,6,3,19,1,1,1,140,4,8,29,13,5,1
10741,1,0,8,5,0.0,3,9,17,1,2,1,165,0,13,29,13,5,1
11432,1,3,8,0,1.0,6,6,16,1,4,1,765,2,7,11,3,5,1
11087,4,0,5,5,2.0,3,12,18,1,5,1,950,0,7,8,13,5,1
13292,4,2,8,1,1.0,6,3,9,2,1,2,1620,3,21,4,5,5,1
10493,1,2,8,1,3.0,6,15,5,2,2,2,1585,3,38,23,4,1,1
7631,2,0,8,5,0.0,3,9,7,2,2,2,175,0,13,29,13,5,1
13381,1,2,8,1,1.0,6,6,6,2,4,2,1490,3,9,4,5,5,1
13731,4,3,8,0,2.0,6,6,20,1,4,1,520,2,7,3,13,5,1
11911,1,2,8,1,1.0,5,21,5,2,5,2,1545,3,4,4,5,5,1
4591,3,0,8,2,0.0,4,18,23,3,4,3,170,0,13,29,13,5,1
14848,6,2,8,1,2.0,6,3,13,0,1,0,375,3,7,6,13,5,1
8266,6,2,8,1,2.0,6,12,8,2,6,2,630,3,7,6,13,5,1
12392,1,2,8,1,1.0,5,18,17,1,2,1,1560,3,20,4,5,5,1
13044,4,3,8,0,2.0,6,12,18,1,6,1,1025,2,7,3,13,5,1
12898,4,2,5,1,2.0,5,21,7,2,5,2,1280,3,7,6,13,5,1
12242,4,2,8,1,2.0,3,21,22,3,4,3,335,3,7,6,13,5,1
3943,3,0,8,2,0.0,5,18,10,2,2,2,170,0,13,29,13,5,1
11105,10,3,8,0,2.0,3,24,20,1,3,1,1550,2,14,3,13,5,1
14388,4,3,8,0,2.0,5,12,21,3,3,3,730,2,7,3,13,5,1
13014,4,2,8,1,1.0,5,18,19,1,2,1,1025,3,28,4,5,5,1
15411,6,2,8,1,2.0,3,6,10,2,6,2,510,3,7,6,13,5,1
16289,4,2,8,1,2.0,3,9,19,1,2,1,1385,3,7,6,13,5,1
6442,3,2,8,1,2.0,5,15,6,2,6,2,560,3,20,6,13,5,1
10844,4,3,5,0,2.0,5,18,8,2,2,2,475,2,7,3,13,5,1
5678,4,4,8,3,0.0,5,18,10,2,2,2,90,1,19,29,13,5,1
6906,3,0,8,2,0.0,4,12,23,3,0,3,170,0,13,29,13,5,1
3543,8,1,7,4,0.0,5,21,9,2,5,2,135,4,8,29,13,5,1
14714,4,2,8,1,2.0,6,6,9,2,4,2,600,3,7,6,13,5,1
11793,11,0,8,5,0.0,3,3,16,1,3,1,155,0,13,29,13,5,1
14323,6,2,8,1,2.0,5,15,11,2,6,2,465,3,7,6,13,5,1
3971,8,0,8,2,0.0,4,9,21,3,5,3,175,0,13,29,13,5,1
8452,10,3,8,0,2.0,5,6,20,1,1,1,1580,2,14,3,13,5,1
5403,10,0,8,2,0.0,4,12,7,2,0,2,160,0,13,29,13,5,1
13727,6,2,8,1,2.0,5,9,10,2,4,2,660,3,7,6,13,5,1
12639,1,3,8,0,1.0,4,1,10,2,1,2,1165,2,14,0,3,5,1
5198,4,0,5,2,0.0,4,18,15,0,4,0,175,0,13,29,13,5,1
4878,10,0,8,2,0.0,6,1,19,1,2,1,165,0,13,29,13,5,1
12373,4,2,5,1,2.0,5,18,19,1,2,1,1395,3,7,6,13,5,1
8552,6,2,5,1,2.0,3,3,7,2,3,2,540,3,20,6,13,5,1
6741,10,2,8,1,0.0,4,21,14,0,3,0,190,3,10,29,13,5,1
6481,6,2,8,1,2.0,4,9,12,0,5,0,385,3,7,6,13,5,1
7354,6,2,8,1,2.0,6,6,10,2,4,2,520,3,7,6,13,5,1
5228,1,0,8,2,0.0,4,21,21,3,3,3,170,0,13,29,13,5,1
10844,4,3,5,0,2.0,5,12,8,2,3,2,740,2,7,3,13,5,1
6347,3,2,8,1,2.0,5,18,6,2,2,2,320,3,20,6,13,5,1
5013,1,0,8,5,2.0,3,15,8,2,0,2,240,0,20,8,13,5,1
9663,4,3,5,0,2.0,6,9,18,1,3,1,585,2,7,3,13,5,1
4823,3,0,8,2,0.0,4,6,18,1,2,1,175,0,13,29,13,5,1
13381,1,2,8,1,1.0,6,24,16,1,1,1,1580,3,9,4,5,5,1
3543,8,1,7,4,0.0,6,1,9,2,2,2,135,4,8,29,13,5,1
9663,4,3,5,0,2.0,5,15,18,1,6,1,585,2,7,3,13,5,1
7064,4,3,5,0,2.0,4,1,18,1,1,1,1495,2,7,3,13,5,1
10262,4,2,5,1,2.0,6,9,7,2,3,2,715,3,7,6,13,5,1
13013,1,2,8,1,1.0,6,1,10,2,2,2,500,3,16,4,5,5,1
15339,4,2,8,1,1.0,6,27,19,1,4,1,1045,3,0,4,5,5,1
4937,2,0,8,2,0.0,4,18,11,2,4,2,170,0,13,29,13,5,1
6818,3,2,8,1,2.0,6,6,5,2,4,2,425,3,20,6,13,5,1
10441,1,2,8,1,1.0,5,18,22,3,2,3,1275,3,16,4,5,5,1
5177,4,2,5,1,2.0,4,3,14,0,6,0,300,3,7,6,13,5,1
3858,3,1,8,4,0.0,6,27,11,2,4,2,145,4,8,29,13,5,1
6534,3,3,8,0,2.0,5,18,21,3,2,3,315,2,37,3,13,5,1
6795,6,2,8,1,2.0,6,15,10,2,2,2,910,3,7,6,13,5,1
9736,6,2,8,1,2.0,6,3,7,2,1,2,705,3,7,6,13,5,1
7229,4,0,8,2,0.0,5,1,19,1,6,1,180,0,13,29,13,5,1
4957,8,2,8,1,2.0,4,24,17,1,6,1,295,3,6,6,13,5,1
7648,3,0,8,5,0.0,3,9,6,2,2,2,165,0,13,29,13,5,1
3873,8,3,8,0,0.0,6,15,14,0,2,0,150,2,5,29,13,5,1
14388,4,3,8,0,2.0,5,12,18,1,3,1,585,2,7,3,13,5,1
5618,3,3,8,0,0.0,3,6,17,1,6,1,160,2,5,29,13,5,1
7408,6,2,8,1,2.0,6,9,19,1,3,1,390,3,7,6,13,5,1
13774,0,2,8,1,2.0,3,3,16,1,3,1,330,3,6,6,13,5,1
4668,10,0,8,2,0.0,5,3,7,2,0,2,160,0,13,29,13,5,1
13082,4,2,8,1,1.0,3,21,18,1,4,1,2045,3,41,4,5,5,1
8669,1,2,8,1,2.0,6,3,3,3,1,3,925,3,7,6,13,5,1
6316,3,2,8,1,2.0,6,24,16,1,1,1,570,3,7,6,13,5,1
12583,4,2,5,1,2.0,3,6,22,3,6,3,365,3,7,6,13,5,1
7923,10,0,8,5,0.0,3,9,16,1,2,1,160,0,13,29,13,5,1
7378,2,2,8,1,2.0,3,3,7,2,3,2,350,3,7,6,13,5,1
4878,10,0,8,2,0.0,6,3,19,1,1,1,165,0,13,29,13,5,1
10844,4,3,5,0,2.0,5,18,16,1,2,1,1640,2,7,3,13,5,1
7229,4,0,8,2,0.0,4,3,8,2,6,2,180,0,13,29,13,5,1
6297,8,2,8,1,2.0,5,21,6,2,5,2,315,3,33,6,13,5,1
8529,4,3,5,0,2.0,6,12,20,1,6,1,960,2,7,3,13,5,1
13727,6,2,8,1,2.0,5,18,14,0,2,0,420,3,7,6,13,5,1
6643,8,3,8,0,2.0,5,24,8,2,0,2,520,2,37,3,13,5,1
10197,6,2,8,1,2.0,5,9,10,2,4,2,540,3,7,6,13,5,1
4911,8,3,8,0,0.0,4,21,22,3,3,3,140,2,5,29,13,5,1
6482,3,1,8,4,0.0,3,6,5,2,6,2,140,4,8,29,13,5,1
26890,4,0,8,5,2.0,3,1,8,2,0,2,380,0,7,8,13,5,1
3717,3,3,8,0,2.0,5,18,19,1,2,1,265,2,20,3,13,5,1
3597,3,1,8,4,0.0,6,1,13,0,2,0,140,4,8,29,13,5,1
10846,1,0,8,5,1.0,3,18,11,2,1,2,665,0,9,10,6,5,1
14069,1,0,8,5,2.0,3,1,5,2,0,2,1015,0,9,8,13,5,1
5177,4,2,5,1,2.0,4,1,22,3,1,3,825,3,7,6,13,5,1
14641,1,2,8,1,1.0,3,6,5,2,6,2,1545,3,34,4,5,5,1
6442,3,2,8,1,2.0,6,6,8,2,4,2,835,3,20,6,13,5,1
5704,1,2,8,1,2.0,3,21,17,1,4,1,315,3,6,6,13,5,1
9663,4,3,5,0,2.0,5,6,14,0,1,0,1155,2,7,3,13,5,1
14714,4,2,8,1,2.0,6,6,20,1,4,1,450,3,7,6,13,5,1
5406,4,2,5,1,2.0,4,1,10,2,1,2,540,3,7,6,13,5,1
8610,10,3,8,0,2.0,5,15,20,1,6,1,1440,2,14,3,13,5,1
14237,4,2,8,1,1.0,6,12,18,1,6,1,1090,3,3,4,5,5,1
4823,3,0,8,2,0.0,6,9,7,2,3,2,175,0,13,29,13,5,1
2227,3,4,8,3,0.0,3,27,20,1,6,1,90,1,19,29,13,5,1
12373,4,2,5,1,2.0,5,18,7,2,2,2,1280,3,7,6,13,5,1
8372,1,2,8,1,2.0,6,6,13,0,4,0,375,3,7,6,13,5,1
17024,4,2,8,1,2.0,3,3,13,0,3,0,870,3,7,6,13,5,1
3100,1,4,8,3,0.0,5,27,21,3,1,3,80,1,19,29,13,5,1
14053,4,2,5,1,2.0,3,9,6,2,2,2,775,3,7,6,13,5,1
3540,3,1,8,4,0.0,5,9,5,2,4,2,145,4,8,29,13,5,1
9345,10,3,8,0,2.0,5,21,20,1,5,1,1350,2,14,3,13,5,1
10368,4,2,5,1,1.0,6,1,5,2,2,2,1375,3,28,4,5,5,1
26890,4,0,8,5,2.0,3,1,7,2,0,2,325,0,7,8,13,5,1
5755,8,4,8,3,0.0,3,9,8,2,2,2,85,1,19,29,13,5,1
7832,4,0,5,5,2.0,3,21,8,2,4,2,435,0,7,8,13,5,1
14388,4,3,8,0,2.0,5,6,8,2,1,2,740,2,7,3,13,5,1
8839,1,2,8,1,1.0,6,27,13,0,4,0,1210,3,20,22,5,5,1
22096,1,2,8,1,1.0,3,3,22,3,3,3,1275,3,16,4,5,5,1
3687,10,1,8,4,0.0,5,27,7,2,1,2,135,4,8,29,13,5,1
9627,6,2,8,1,2.0,5,15,8,2,6,2,630,3,7,6,13,5,1
13542,6,2,8,1,2.0,3,21,11,2,4,2,845,3,7,6,13,5,1
4423,3,0,8,2,0.0,4,27,4,3,2,3,170,0,13,29,13,5,1
8899,3,2,8,1,1.0,3,3,4,3,3,3,985,3,20,22,5,5,1
5583,8,2,8,1,2.0,4,21,6,2,3,2,315,3,33,6,13,5,1
6752,0,2,8,1,2.0,5,27,16,1,1,1,830,3,6,6,13,5,1
3543,8,1,7,4,0.0,5,21,8,2,5,2,135,4,8,29,13,5,1
7832,4,0,5,5,2.0,3,21,8,2,4,2,435,0,7,8,13,5,1
10991,1,3,8,0,1.0,5,1,5,2,6,2,1625,2,25,9,3,5,1
12898,4,2,5,1,2.0,5,27,9,2,1,2,1655,3,7,6,13,5,1
12898,4,2,5,1,2.0,5,27,14,0,1,0,300,3,7,6,13,5,1
3398,2,0,8,2,0.0,5,24,11,2,0,2,170,0,13,29,13,5,1
5201,1,2,8,1,0.0,4,24,5,2,6,2,170,3,10,29,13,5,1
13873,1,3,8,0,1.0,5,6,10,2,1,2,920,2,14,7,3,5,1
7384,1,2,8,1,2.0,6,15,17,1,2,1,320,3,6,6,13,5,1
10262,4,2,5,1,2.0,6,6,18,1,4,1,610,3,7,6,13,5,1
10031,4,3,5,0,2.0,3,24,8,2,3,2,1655,2,7,3,13,5,1
12384,4,3,5,0,2.0,5,6,9,2,1,2,575,2,14,3,13,5,1
7757,4,3,5,0,2.0,5,9,14,0,4,0,1690,2,7,3,13,5,1
17261,4,0,8,5,2.0,3,6,21,3,6,3,840,0,7,8,13,5,1
7298,8,1,8,4,0.0,3,1,9,2,0,2,155,4,8,29,13,5,1
7229,4,0,8,2,0.0,4,6,15,0,2,0,175,0,13,29,13,5,1
4174,3,3,8,0,0.0,4,1,4,3,1,3,155,2,5,29,13,5,1
5699,3,3,8,0,2.0,5,18,17,1,2,1,280,2,33,3,13,5,1
4880,1,3,8,0,0.0,4,24,14,0,6,0,150,2,5,29,13,5,1
15284,1,2,8,1,2.0,3,6,8,2,6,2,675,3,7,6,13,5,1
13759,4,3,8,0,2.0,3,24,8,2,3,2,475,2,7,3,13,5,1
16092,10,3,8,0,2.0,3,24,9,2,3,2,530,2,14,3,13,5,1
4392,3,4,8,3,0.0,3,9,6,2,2,2,85,1,19,29,13,5,1
10262,4,2,5,1,2.0,6,24,20,1,1,1,940,3,7,6,13,5,1
3841,8,3,7,0,0.0,6,12,6,2,6,2,155,2,5,29,13,5,1
5048,2,0,8,2,0.0,6,1,7,2,2,2,175,0,13,29,13,5,1
11096,1,3,8,0,2.0,5,21,7,2,5,2,805,2,14,3,13,5,1
5073,3,2,8,1,2.0,4,24,7,2,6,2,275,3,20,6,13,5,1
19828,4,2,8,1,2.0,3,3,9,2,3,2,1110,3,7,6,13,5,1
3739,10,1,8,4,0.0,3,21,7,2,4,2,135,4,8,29,13,5,1
10598,1,2,8,1,1.0,3,9,5,2,2,2,2295,3,0,4,5,5,1
7229,4,0,5,2,0.0,6,15,18,1,2,1,185,0,13,29,13,5,1
8610,10,3,8,0,2.0,4,1,17,1,1,1,1550,2,14,3,13,5,1
6216,10,2,8,1,0.0,5,9,14,0,4,0,190,3,10,29,13,5,1
6961,1,0,8,2,0.0,6,9,13,0,3,0,170,0,13,29,13,5,1
10703,4,3,5,0,2.0,5,6,9,2,1,2,690,2,14,3,13,5,1
14151,4,3,8,0,2.0,5,15,17,1,6,1,395,2,14,3,13,5,1
8586,4,3,5,0,2.0,5,9,6,2,4,2,1655,2,7,3,13,5,1
4488,3,3,8,0,0.0,4,12,20,1,0,1,155,2,5,29,13,5,1
7408,6,2,8,1,2.0,6,15,18,1,2,1,450,3,7,6,13,5,1
5443,4,2,5,1,0.0,4,18,11,2,4,2,195,3,10,29,13,5,1
10539,4,3,5,0,2.0,6,12,9,2,6,2,575,2,14,3,13,5,1
7723,6,2,8,1,2.0,6,1,13,0,2,0,750,3,7,6,13,5,1
15411,6,2,8,1,2.0,3,6,7,2,6,2,680,3,7,6,13,5,1
7229,4,0,8,2,0.0,5,21,7,2,5,2,180,0,13,29,13,5,1
4804,3,3,8,0,0.0,6,21,20,1,0,1,155,2,5,29,13,5,1
4050,4,4,5,3,0.0,3,3,2,3,3,3,90,1,19,29,13,5,1
14151,4,3,8,0,2.0,5,18,17,1,2,1,1570,2,14,3,13,5,1
4957,8,2,8,1,2.0,4,6,17,1,2,1,295,3,6,6,13,5,1
7591,1,0,8,5,0.0,3,3,21,3,3,3,165,0,13,29,13,5,1
11134,4,3,5,0,2.0,3,24,13,0,3,0,520,2,7,3,13,5,1
6600,3,2,8,1,2.0,5,27,5,2,1,2,425,3,20,6,13,5,1
4966,1,0,8,5,0.0,3,9,21,3,2,3,165,0,13,29,13,5,1
15481,1,2,8,1,1.0,6,1,6,2,2,2,1490,3,9,4,5,5,1
5515,8,3,8,0,0.0,3,1,22,3,0,3,140,2,5,29,13,5,1
14714,4,2,8,1,2.0,6,15,8,2,2,2,660,3,7,6,13,5,1
4959,2,2,8,1,2.0,6,15,10,2,2,2,540,3,7,6,13,5,1
7229,4,0,8,2,0.0,4,21,11,2,3,2,175,0,13,29,13,5,1
6094,1,2,8,1,0.0,5,15,18,1,6,1,185,3,10,29,13,5,1
4409,0,3,8,0,0.0,4,24,10,2,6,2,155,2,5,29,13,5,1
9794,6,2,8,1,2.0,5,18,6,2,2,2,780,3,7,6,13,5,1
5678,4,4,8,3,0.0,4,3,2,3,6,3,85,1,19,29,13,5,1
6442,3,2,8,1,2.0,6,15,8,2,2,2,455,3,20,6,13,5,1
4878,10,0,8,2,0.0,5,18,7,2,2,2,160,0,13,29,13,5,1
12446,4,3,5,0,2.0,3,24,21,3,3,3,775,2,7,3,13,5,1
16704,4,2,8,1,1.0,5,9,23,3,4,3,1760,3,0,4,5,5,1
9134,4,0,5,5,2.0,3,15,5,2,0,2,300,0,7,8,13,5,1
8586,4,3,5,0,2.0,5,15,20,1,6,1,520,2,7,3,13,5,1
7229,4,0,5,2,0.0,6,1,7,2,2,2,180,0,13,29,13,5,1
6144,4,0,5,2,0.0,4,21,7,2,3,2,180,0,13,29,13,5,1
6961,1,0,8,2,0.0,5,18,10,2,2,2,165,0,13,29,13,5,1
10844,4,3,5,0,2.0,5,9,16,1,4,1,730,2,7,3,13,5,1
3597,3,1,8,4,0.0,5,21,19,1,5,1,140,4,8,29,13,5,1
7139,8,0,8,5,2.0,3,21,10,2,4,2,475,0,37,8,13,5,1
25139,1,4,8,3,1.0,3,6,9,2,6,2,1775,1,29,9,9,5,1
10368,4,2,5,1,1.0,6,1,9,2,2,2,1615,3,28,4,5,5,1
5117,1,2,8,1,2.0,4,6,20,1,2,1,765,3,33,6,13,5,1
9211,6,2,8,1,2.0,5,18,11,2,2,2,455,3,7,6,13,5,1
4174,8,3,8,0,0.0,4,15,17,1,1,1,150,2,5,29,13,5,1
10786,6,2,8,1,2.0,5,27,7,2,1,2,705,3,7,6,13,5,1
9134,4,0,5,5,2.0,3,15,8,2,0,2,1420,0,7,8,13,5,1
13376,4,2,8,1,1.0,6,1,14,0,2,0,830,3,34,4,5,5,1
6955,1,0,8,5,2.0,3,21,22,3,4,3,770,0,11,8,13,5,1
10844,4,3,5,0,2.0,5,9,8,2,4,2,590,2,7,3,13,5,1
3807,0,3,8,0,0.0,4,1,19,1,1,1,150,2,5,29,13,5,1
9663,4,3,5,0,2.0,5,1,14,0,6,0,1315,2,7,3,13,5,1
12373,4,2,5,1,2.0,5,9,2,3,4,3,1570,3,7,6,13,5,1
4991,8,0,8,2,0.0,5,1,21,3,6,3,175,0,13,29,13,5,1
6745,1,2,8,1,2.0,3,21,23,3,4,3,1215,3,7,6,13,5,1
10262,4,2,5,1,2.0,6,15,22,3,2,3,1210,3,7,6,13,5,1
6540,4,2,5,1,2.0,3,27,17,1,6,1,655,3,7,6,13,5,1
3873,8,3,8,0,0.0,4,6,17,1,2,1,150,2,5,29,13,5,1
15554,4,2,8,1,2.0,5,9,21,3,4,3,1270,3,7,6,13,5,1
4804,3,3,8,0,0.0,5,27,20,1,1,1,155,2,5,29,13,5,1
7438,4,2,5,1,2.0,3,27,23,3,6,3,1240,3,7,6,13,5,1
6181,0,0,8,2,0.0,5,3,4,3,0,3,170,0,13,29,13,5,1
9424,6,2,8,1,2.0,5,1,19,1,6,1,390,3,7,6,13,5,1
12725,1,0,8,5,1.0,3,12,17,1,5,1,1800,0,7,2,6,5,1
6046,1,0,8,5,2.0,3,15,8,2,0,2,790,0,20,8,13,5,1
3971,8,0,8,2,0.0,6,15,21,3,2,3,175,0,13,29,13,5,1
12692,4,3,8,0,2.0,6,6,20,1,4,1,1080,2,14,3,13,5,1
7451,3,2,8,1,2.0,3,6,14,0,6,0,480,3,20,6,13,5,1
13817,4,0,8,5,2.0,3,12,22,3,5,3,525,0,7,8,13,5,1
10703,4,3,5,0,2.0,5,6,9,2,1,2,750,2,14,3,13,5,1
13817,4,0,8,5,2.0,3,12,21,3,5,3,800,0,7,8,13,5,1
27210,4,0,8,5,2.0,3,15,22,3,0,3,370,0,7,8,13,5,1
13941,4,3,8,0,2.0,5,18,21,3,2,3,450,2,7,3,13,5,1
10246,1,0,8,5,2.0,3,1,17,1,0,1,1155,0,20,8,13,5,1
4804,3,3,8,0,0.0,5,6,17,1,1,1,155,2,5,29,13,5,1
6810,0,3,8,0,2.0,6,6,22,3,4,3,720,2,14,3,13,5,1
5198,4,0,5,2,0.0,5,1,8,2,6,2,180,0,13,29,13,5,1
5613,10,0,8,2,0.0,5,3,21,3,0,3,170,0,13,29,13,5,1
4784,3,4,8,3,0.0,3,3,21,3,3,3,85,1,19,29,13,5,1
5406,4,2,5,1,2.0,3,21,19,1,4,1,1385,3,7,6,13,5,1
5228,1,0,8,2,0.0,4,27,13,0,2,0,170,0,13,29,13,5,1
12898,4,2,5,1,2.0,5,27,20,1,1,1,1325,3,7,6,13,5,1
4667,1,1,8,4,0.0,6,15,11,2,2,2,135,4,8,29,13,5,1
14781,4,3,8,0,2.0,5,21,14,0,5,0,345,2,7,3,13,5,1
5403,10,0,8,2,0.0,4,21,9,2,3,2,170,0,13,29,13,5,1
9899,4,3,5,0,2.0,6,12,14,0,6,0,570,2,7,3,13,5,1
13029,4,2,5,1,1.0,5,21,19,1,5,1,535,3,28,4,5,5,1
9187,10,3,8,0,2.0,5,18,17,1,2,1,1065,2,14,3,13,5,1
4823,3,0,8,2,0.0,5,24,20,1,0,1,170,0,13,29,13,5,1
8665,1,2,8,1,1.0,3,27,21,3,6,3,1305,3,20,4,5,5,1
14871,3,2,8,1,2.0,3,6,8,2,6,2,755,3,7,6,13,5,1
4049,3,4,8,3,0.0,6,21,6,2,0,2,90,1,19,29,13,5,1
4667,1,1,8,4,0.0,6,12,11,2,6,2,135,4,8,29,13,5,1
4226,3,3,8,0,2.0,4,9,19,1,5,1,235,2,2,3,13,5,1
7591,1,0,8,5,0.0,3,3,6,2,3,2,165,0,13,29,13,5,1
19225,4,0,8,5,2.0,3,6,5,2,6,2,450,0,7,8,13,5,1
12898,4,2,5,1,2.0,5,27,19,1,1,1,1040,3,7,6,13,5,1
2754,3,4,8,3,0.0,6,9,12,0,3,0,90,1,19,29,13,5,1
1965,8,4,7,3,0.0,5,3,13,0,0,0,90,1,19,29,13,5,1
12835,1,3,8,0,1.0,3,24,16,1,3,1,1830,2,15,9,3,5,1
52229,5,0,8,5,2.0,3,1,5,2,0,2,300,0,7,8,13,5,1
14533,6,2,8,1,2.0,5,15,8,2,6,2,675,3,7,6,13,5,1
4668,10,0,8,2,0.0,6,24,9,2,1,2,170,0,13,29,13,5,1
11822,4,2,8,1,2.0,4,9,17,1,5,1,1145,3,7,6,13,5,1
6017,4,2,5,1,2.0,3,27,21,3,6,3,395,3,7,6,13,5,1
14714,4,2,8,1,2.0,6,9,11,2,3,2,450,3,7,6,13,5,1
3597,8,1,8,4,0.0,6,9,8,2,3,2,135,4,8,29,13,5,1
3383,0,0,8,2,0.0,4,24,11,2,6,2,165,0,13,29,13,5,1
11642,1,3,8,0,1.0,5,18,16,1,2,1,765,2,7,11,3,5,1
5403,10,0,8,2,0.0,4,27,21,3,2,3,170,0,13,29,13,5,1
